Date,Date (text),Title,Presented by,Summary,Video URL,Video ID,Duration (min),Views,Views (text),Likes,Subscribers,Published (relative),Duration (text),Category,Tags,Channel,Is Live,Description excerpt
2020-10-23,"Oct 23, 2020",#RASIE2020 | Day 5 | Session - AI in Governance- Tamil Nadu Story,IndiaAI,"The Government of Tamil Nadu recognises the power of emerging technologies especially Artificial Intelligence in e-Governance and good governance and in this regard, it has taken several initiatives to promote use of Artificial Intelligence. 📌 Keynote Speaker: ➜ Mr.",https://www.youtube.com/watch?v=N-lHX7SzSXE,N-lHX7SzSXE,123.23,159,159 views,0,20.6K subscribers,5 years ago,2:03:14,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence The Government of Tamil Nadu recognises the power of emerging technologies especially Artificial Intelligence in e-Governance and good governance and in this regard, it ha..."
2020-10-23,"Oct 23, 2020",#RASIE2020 | Day 5 |Session-AI Governance and Institutional Mechanism for Collaboration & Innovation,IndiaAI,"📌 Keynote Speakers: ➜ Mr. Henri Verdier, Ambassador for Digital Affairs Ministry for Europe and Foreign Affairs, France ➜ Dr.",https://www.youtube.com/watch?v=-WWEcUxy9c4,-WWEcUxy9c4,153.97,98,98 views,3,20.6K subscribers,5 years ago,2:33:58,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence 📌 Keynote Speakers: ➜ Mr. Henri Verdier, Ambassador for Digital Affairs Ministry for Europe and Foreign Affairs, France ➜ Dr. Natalia Jiménez Lozano, Director of HPC, AI a..."
2020-10-23,"Oct 23, 2020",#RASIE2020 | Day 5 | Session Leveraging AI for Pandemic Preparedness,IndiaAI,"Using machine learning and artificial intelligence, the healthcare sector can battle pandemics based on the technology of personalized prediction. This session will discuss how AI-led clinical risk predictions could be used to customize policies, resource allocation, etc.",https://www.youtube.com/watch?v=042dHewvao4,042dHewvao4,133.73,94,94 views,0,20.6K subscribers,5 years ago,2:13:44,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence Using machine learning and artificial intelligence, the healthcare sector can battle pandemics based on the technology of personalized prediction. This session will discus..."
2020-10-23,"Oct 23, 2020",#RASIE2020 | Day 5 | Session - Role of Government in AI Enablement,IndiaAI,Concrete steps towards integrating and institutionalising policy deliberations is critical to solidifying countries' commitment to emerging technology like AI. This panel will explore the various levers of governance and the roles that they need to perform in tandem in order to be able to enable a nurturing...,https://www.youtube.com/watch?v=AmmMO_Pz5mE,AmmMO_Pz5mE,135.15,103,103 views,3,20.6K subscribers,5 years ago,2:15:09,,,IndiaAI,False,#RAISE2020 | #AIForAll | #ArtificialIntelligence Concrete steps towards integrating and institutionalising policy deliberations is critical to solidifying countries' commitment to emerging technology like AI. This panel ...
2020-10-22,"Oct 22, 2020",#RASIE2020 Day 3 Session Bridging the Gap between Theory and Practice Vision for GPAI,IndiaAI,"India joined the GPAI in June 2020, along with leading economies including USA, UK, EU, Australia, Canada, France, Germany, Italy, Japan, Mexico, New Zealand, Republic of Korea, Singapore. GPAI is an international and multi-stakeholder initiative to guide the responsible development and use of AI, grounded in human...",https://www.youtube.com/watch?v=7dkYDTUCyQA,7dkYDTUCyQA,81.53,94,94 views,0,20.6K subscribers,5 years ago,1:21:32,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence India joined the GPAI in June 2020, along with leading economies including USA, UK, EU, Australia, Canada, France, Germany, Italy, Japan, Mexico, New Zealand, Republic of ..."
2020-10-22,"Oct 22, 2020","#RASIE2020 | Day 3 | Session - Unlocking Data for Innovation, Public Services and Marketplaces",IndiaAI,"Making data more open has the potential to unlock large amounts of economic value, by improving the efficiency and effectiveness of existing processes; making possible new products, services, and markets; and creating value for individual consumers and citizens. This session will discuss how societal goals such as...",https://www.youtube.com/watch?v=rCL2fBwgaP8,rCL2fBwgaP8,116.17,79,79 views,1,20.6K subscribers,5 years ago,1:56:10,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence Making data more open has the potential to unlock large amounts of economic value, by improving the efficiency and effectiveness of existing processes; making possible new..."
2020-10-22,"Oct 22, 2020",#RASIE2020 | Day 3 | Session - Research for Responsible AI,IndiaAI,"Research in AI has grown exponentially over the past decade, however, research into responsible AI has not kept pace. This session explores key areas for research and ways to promote multi-disciplinary research on the impact of AI on various communities, and risk mitigation strategies.",https://www.youtube.com/watch?v=_PClGKrAtk0,_PClGKrAtk0,62.23,87,87 views,0,20.6K subscribers,5 years ago,1:02:14,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence Research in AI has grown exponentially over the past decade, however, research into responsible AI has not kept pace. This session explores key areas for research and ways..."
2020-10-22,"Oct 22, 2020",#RASIE2020 | Day 3 | Session - AI Research - Lab to Market,IndiaAI,"India has been at the forefront of some of the most cutting edge AI research in the world through dedicated strides from a variety of its educational institutions. While we amass this wealth of knowledge, this panel discusses the go-to market strategy and productization of core AI research as easy to adopt solutions.",https://www.youtube.com/watch?v=NQAS7Irh1v4,NQAS7Irh1v4,81.3,74,74 views,1,20.6K subscribers,5 years ago,1:21:18,,,IndiaAI,False,#RAISE2020 | #AIForAll | #ArtificialIntelligence India has been at the forefront of some of the most cutting edge AI research in the world through dedicated strides from a variety of its educational institutions. While w...
2020-10-22,"Oct 22, 2020",#RASIE2020 | Day 3 | Session - Shaping Young Minds with AI,AI,"Even before the rapid adoption and penetration of edtech brought on by the lockdown and the impact of the pandemic, the Indian education sector was seeing large innovation in this segment. This panel will confer about the various landscape changes that the students and teachers will experience as Hyper personalised...",https://www.youtube.com/watch?v=gVE-ehP_pe8,gVE-ehP_pe8,123.25,68,68 views,0,20.6K subscribers,5 years ago,2:03:15,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence Even before the rapid adoption and penetration of edtech brought on by the lockdown and the impact of the pandemic, the Indian education sector was seeing large innovation..."
2020-10-22,"Oct 22, 2020",#RASIE2020 | Day 3 | Session - Building the Platform for Digital Nomads,IndiaAI,Since the advent of remote working and recent mass scale adoption of the same. It is pertinent to create an environment where gig economy workers and digital nomads can thrive.,https://www.youtube.com/watch?v=4DQfreiaZ_0,4DQfreiaZ_0,130.62,78,78 views,0,20.6K subscribers,5 years ago,2:10:37,,,IndiaAI,False,#RAISE2020 | #AIForAll | #ArtificialIntelligence Since the advent of remote working and recent mass scale adoption of the same. It is pertinent to create an environment where gig economy workers and digital nomads can th...
2020-10-22,"Oct 22, 2020",#RASIE2020 | Day 3 | Session - Explainable AI,IndiaAI,"In the age of AI based prediction and decision making, the need for trust in technology and the need to understand its decision better is pivotal to its long-term adoption. This session on explainable AI discusses the repercussions of the lack of explainability in AI, and brings up technological and policy...",https://www.youtube.com/watch?v=HR4d_YV3g1E,HR4d_YV3g1E,100.97,166,166 views,5,20.6K subscribers,5 years ago,1:40:58,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence In the age of AI based prediction and decision making, the need for trust in technology and the need to understand its decision better is pivotal to its long-term adoption..."
2020-10-22,"Oct 22, 2020",#RASIE2020 | Day 3 | Session - New Age of Connected Healthcare: Delivering Last-mile Access,IndiaAI,"In the wake of Covid19, digital healthcare platforms have gathered unequivocal support from governments around the world. In India, the NDHM is looking to combat lingering problems of healthcare via AI/ML applications.",https://www.youtube.com/watch?v=GDRuGAWbluE,GDRuGAWbluE,101.1,128,128 views,2,20.6K subscribers,5 years ago,1:41:06,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence In the wake of Covid19, digital healthcare platforms have gathered unequivocal support from governments around the world. In India, the NDHM is looking to combat lingering..."
2020-10-22,"Oct 22, 2020",#RASIE2020 | Day 3 | Session - Fireside Chat on Artificial Intelligence Isn't Artificial at All,IndiaAI,"Because AI tools reflect the biases of those who build it, the only way to bridge the gap is to involve more diverse researchers and developers, in the design and deployment of AI tools. In this session, the nuances of why and how AI applications can reflect realistic conceptions of user needs and human psychology...",https://www.youtube.com/watch?v=-fvTdjK73P8,-fvTdjK73P8,55.32,40,40 views,0,20.6K subscribers,5 years ago,55:19,,,IndiaAI,False,"#RASIE2020 | Day 3 | Session - Fireside Chat on Artificial Intelligence Isn't Artificial at All #RAISE2020 | #AIForAll | #ArtificialIntelligence Because AI tools reflect the biases of those who build it, the only way to ..."
2020-10-21,"Oct 21, 2020",#RASIE2020 | Day 3 | Session - Innovation in Healthcare through AI,IndiaAI,"From AI-assisted robotic surgery to image analysis and clinical diagnosis, AI technologies are seeing increasing adoption in the healthcare sector. This panel will discuss the many nuances of privacy, accountability and licensing that might arise in deploying health is CDS, automated imaging and precision medicine.",https://www.youtube.com/watch?v=kgFFljg724k,kgFFljg724k,117.6,105,105 views,6,20.6K subscribers,5 years ago,1:57:36,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence From AI-assisted robotic surgery to image analysis and clinical diagnosis, AI technologies are seeing increasing adoption in the healthcare sector. This panel will discuss..."
2020-10-21,"Oct 21, 2020",#RASIE2020 | Day 3 | Session - Building a Future-ready Agricultural Supply Chain with AI,AI,"India has been at the forefront of some of the most cutting edge AI research in the world through dedicated strides from a variety of its educational institutions. While we amass this wealth of knowledge, this panel discusses the go-to-market strategy and productization of core AI research as easy to adopt solutions.",https://www.youtube.com/watch?v=lhYzpu5_6Dk,lhYzpu5_6Dk,133.23,166,166 views,1,20.6K subscribers,5 years ago,2:13:14,,,IndiaAI,False,#RAISE2020 | #AIForAll | #ArtificialIntelligence India has been at the forefront of some of the most cutting edge AI research in the world through dedicated strides from a variety of its educational institutions. While w...
2020-10-21,"Oct 21, 2020",#RASIE2020 | Day 3 | Session - Ministry of Electronics and IT’s Showcase,IndiaAI,This segment will showcase the STPI and industry driven Centres of Excellence established by MeitY to build a strong ecosystem for nurturing innovation and incubating start-ups. Each CoE has a specific focus of a domain or a technology and is established in partnership with central and state governments partnering...,https://www.youtube.com/watch?v=tNEsejoRBxM,tNEsejoRBxM,181.67,232,232 views,4,20.6K subscribers,5 years ago,3:01:40,,,IndiaAI,False,#RAISE2020 | #AIForAll | #ArtificialIntelligence This segment will showcase the STPI and industry driven Centres of Excellence established by MeitY to build a strong ecosystem for nurturing innovation and incubating star...
2020-10-21,"Oct 21, 2020",#RASIE2020 | Day 3 | Session - Harnessing AI for Growth: Opportunities & Challenges,IndiaAI,"AI gives us myriad technologies like Computer Vision, NLP, Machine Learning, AR/VR solutions which can be leveraged in solutions spanning from cognitive robotics to virtual agents to speech and identity analytics. This panel will talk about building the right ecosystem to foster data management, innovation support...",https://www.youtube.com/watch?v=FGJGpK_IgTY,FGJGpK_IgTY,140.05,110,110 views,4,20.6K subscribers,5 years ago,2:20:03,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence AI gives us myriad technologies like Computer Vision, NLP, Machine Learning, AR/VR solutions which can be leveraged in solutions spanning from cognitive robotics to virtua..."
2020-10-21,"Oct 21, 2020",#RASIE2020 | Day 3 | Session - Building Skills for an AI Ready Workforce,IndiaAI,Given the rise in accelerated digitization of workforce in India and organizations investing in scouting for AI skilled talent. Through this session we seek to explore how organizations can invest in building skills for a workforce that is poised for an AI ready future.,https://www.youtube.com/watch?v=iOrdrz68DZ4,iOrdrz68DZ4,133.15,114,114 views,3,20.6K subscribers,5 years ago,2:13:09,,,IndiaAI,False,#RAISE2020 | #AIForAll | #ArtificialIntelligence Given the rise in accelerated digitization of workforce in India and organizations investing in scouting for AI skilled talent. Through this session we seek to explore how...
2020-10-20,"Oct 20, 2020",#RASIE2020 | Day 4 | Session - AI for All–Partnerships for Making AI Accessible & Driving Innovation,IndiaAI,The uneven access to and impact of AI-based technologies on marginalized populations runs the risk of amplifying global digital inequalities. This session will meditate on cross-cutting themes partnerships that can solve for such discrepancies.,https://www.youtube.com/watch?v=LcgWppNjRAg,LcgWppNjRAg,158.5,92,92 views,2,20.6K subscribers,5 years ago,2:38:30,,,IndiaAI,False,#RAISE2020 | #AIForAll | #ArtificialIntelligence The uneven access to and impact of AI-based technologies on marginalized populations runs the risk of amplifying global digital inequalities. This session will meditate on...
2020-10-15,"Oct 15, 2020",#RASIE2020 | Day 4 | Session-Why it’s Important to Think-ahead & Building Responsible AI by Design,IndiaAI,Artificial Intelligence (AI) is maturing rapidly as an incredibly powerful technology with seemingly limitless application. It has demonstrated its ability to automate routine tasks while also augmenting human capacity with new insight.,https://www.youtube.com/watch?v=igzKOwMrJdg,igzKOwMrJdg,44.4,71,71 views,1,20.6K subscribers,5 years ago,44:24,,,IndiaAI,False,#RAISE2020 | #AIForAll | #ArtificialIntelligence Artificial Intelligence (AI) is maturing rapidly as an incredibly powerful technology with seemingly limitless application. It has demonstrated its ability to automate rou...
2020-10-15,"Oct 15, 2020",#RASIE2020 | Day 4 | Session - Role of Data for Responsible AI,IndiaAI,Data is critical for AI and is key to addressing challenges around accuracy and bias. India faces unique challenges in terms of availability and representativeness of data for AI.,https://www.youtube.com/watch?v=SdMDBEqeJwg,SdMDBEqeJwg,133.38,98,98 views,3,20.6K subscribers,5 years ago,2:13:23,,,IndiaAI,False,#RAISE2020 | #AIForAll | #ArtificialIntelligence Data is critical for AI and is key to addressing challenges around accuracy and bias. India faces unique challenges in terms of availability and representativeness of data...
2020-10-15,"Oct 15, 2020",#RASIE2020 | Day 4 | Session - Collaboration for Data Driven Research and Decision Making,IndiaAI,"To realize vision of AI for All, it is pertinent to work in a collaborative system with international partners to share knowledge and build upon existing expertise. This session seeks to explore avenues of international collaboration and ways for countries to work together in building a strong foundation of data...",https://www.youtube.com/watch?v=edzbFGAVTXg,edzbFGAVTXg,146.7,83,83 views,1,20.6K subscribers,5 years ago,2:26:42,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence To realize vision of AI for All, it is pertinent to work in a collaborative system with international partners to share knowledge and build upon existing expertise. This s..."
2020-10-15,"Oct 15, 2020",#RASIE2020 | Day 4 | Session - Ethics-by-design Structures for Responsible AI,IndiaAI,"If a system is perceived to be ethical, consumers are more likely to engage with the product (Capgemini Research) In this session, we explore various structures being developed to ensure ethics-by-design, across private and public sector. 📌 Keynote Speakers: ➜ Dr.",https://www.youtube.com/watch?v=B62jfK6T6bQ,B62jfK6T6bQ,132.1,78,78 views,0,20.6K subscribers,5 years ago,2:12:06,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence If a system is perceived to be ethical, consumers are more likely to engage with the product (Capgemini Research) In this session, we explore various structures being deve..."
2020-10-15,"Oct 15, 2020",#RASIE2020 | Day 4 | Session - Leveraging AI for Learning,IndiaAI,"Using machine learning and artificial intelligence, the healthcare sector can battle pandemics based on the technology of personalized prediction. This session will discuss how AI led clinical risk predictions could be used to customize policies, resource allocation, etc.",https://www.youtube.com/watch?v=tz6QXKBjOVU,tz6QXKBjOVU,141.82,178,178 views,2,20.6K subscribers,5 years ago,2:21:49,,,IndiaAI,False,"#RASIE2020 | Day 4 | Session - Leveraging AI for Learning #RAISE2020 | #AIForAll | #ArtificialIntelligence Using machine learning and artificial intelligence, the healthcare sector can battle pandemics based on the techn..."
2020-10-15,"Oct 15, 2020",#RASIE2020 | Day 4 | Session - Fireside Chat on AI: The Great Economic Opportunity for India,IndiaAI,"📌 Panel Speakers: ➜ Mr. Amitabh Kant, CEO, NITI Aayog, Government of India ➜ Mr.",https://www.youtube.com/watch?v=UuWmJByCmlY,UuWmJByCmlY,48.68,98,98 views,3,20.6K subscribers,5 years ago,48:41,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence 📌 Panel Speakers: ➜ Mr. Amitabh Kant, CEO, NITI Aayog, Government of India ➜ Mr. Marcus Wallenberg, Chairman, SEB ➜ Ms. Shereen Bhan, Journalist and News Anchor (Moderator..."
2020-10-14,"Oct 14, 2020",#RASIE2020 | Day 4 | Session - Infrastructure for AI-led Innovation,IndiaAI,"As actors step up to technological capacity-building globally, they rely on a foundation of interoperable data repositories and a digital infrastructure that allows access to the same. For AI-led innovation, a sprint in computing infrastructure, skilled human resource, and steady investments in R&D will be required...",https://www.youtube.com/watch?v=T6EqWp2AYtc,T6EqWp2AYtc,124.73,106,106 views,1,20.6K subscribers,5 years ago,2:04:44,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence As actors step up to technological capacity-building globally, they rely on a foundation of interoperable data repositories and a digital infrastructure that allows access..."
2020-10-14,"Oct 14, 2020",#RASIE2020 | Day 2 | Session - Role of Regulations for Responsible AI,IndiaAI,"Regulations are often considered to be an inhibitor of innovation, but, when used well, can accelerate innovation. In this session, we explore key challenges, potential approaches to reducing ambiguity, providing a level playing field, and protecting the interests of vulnerable population.",https://www.youtube.com/watch?v=c-VA_s0Cax0,c-VA_s0Cax0,176.18,106,106 views,2,20.6K subscribers,5 years ago,2:56:11,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence Regulations are often considered to be an inhibitor of innovation, but, when used well, can accelerate innovation. In this session, we explore key challenges, potential ap..."
2020-10-14,"Oct 14, 2020",#RASIE2020 | Day 4 | Session - Using AI for Addressing Developmental Challenges – Telangana Story,IndiaAI,Telangana aims to accelerate the development of the Artificial Intelligence ecosystem in the state and targets to bring Hyderabad amongst the top 25 AI innovation hubs in the world in the next decade. This session will discuss Telangana's strategy and strengths in making this vision a reality.,https://www.youtube.com/watch?v=vRKHQpMzZQA,vRKHQpMzZQA,140.78,132,132 views,1,20.6K subscribers,5 years ago,2:20:47,,,IndiaAI,False,#RAISE2020 | #AIForAll | #ArtificialIntelligence Telangana aims to accelerate the development of the Artificial Intelligence ecosystem in the state and targets to bring Hyderabad amongst the top 25 AI innovation hubs in ...
2020-10-14,"Oct 14, 2020",#RASIE2020 | Day 2 | Session - Unlocking Maps for Societal Impact,IndiaAI,Digitizing and providing access to a wealth of information about geographies has enhanced the impact of digital maps and their underlying technologies. They have been pivotal in enabling organizations and governments to leverage the recorded resources to tackle real-world challenges like urban planning or emergency...,https://www.youtube.com/watch?v=1FtExqUhZas,1FtExqUhZas,176.22,121,121 views,4,20.6K subscribers,5 years ago,2:56:13,,,IndiaAI,False,#RAISE2020 | #AIForAll | #ArtificialIntelligence Digitizing and providing access to a wealth of information about geographies has enhanced the impact of digital maps and their underlying technologies. They have been pivo...
2020-10-14,"Oct 14, 2020",#RASIE2020 | Day 2 | Session - Bridging Communications and Linguistic Barriers with Voice Enabled AI,Voice Enabled AI,"Natural Language Processing is a subfield of AI that aims to bridge the divide between the languages that humans and computers use to operate. In India’s context, the session will discuss the roadmap of bringing the diversity of its linguistic wealth into the technical realm and could greatly broaden online access...",https://www.youtube.com/watch?v=hfoNrZE5hPY,hfoNrZE5hPY,175.98,103,103 views,2,20.6K subscribers,5 years ago,2:55:59,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence Natural Language Processing is a subfield of AI that aims to bridge the divide between the languages that humans and computers use to operate. In India’s context, the sess..."
2020-10-14,"Oct 14, 2020",#RASIE2020 | Day 2 | Session - Education and Awareness for Responsible AI,IndiaAI,"Trust issues, lack of clarity on development and deployment processes are seen as a major barrier for adoption of AI in India. In this session we explore key concerns, potential models of awareness generation across public sector, private sector, academic institutions and also for general public.",https://www.youtube.com/watch?v=shHZ4uU8_Bc,shHZ4uU8_Bc,126.82,165,165 views,4,20.6K subscribers,5 years ago,2:06:49,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence Trust issues, lack of clarity on development and deployment processes are seen as a major barrier for adoption of AI in India. In this session we explore key concerns, pot..."
2020-10-14,"Oct 14, 2020",#RASIE2020 | Day 4 | Session - Scaling AI Research to Solve Big Societal Problems,IndiaAI,"How can we build scalable and agile AI solutions with least response time to solve for big societal problems and ensure inclusion What steps can Industry, Academia and Government take together to realize the same. 📌 Keynote Speaker: ➜ Dr.",https://www.youtube.com/watch?v=K7q_3kwiXtA,K7q_3kwiXtA,145.13,147,147 views,6,20.6K subscribers,5 years ago,2:25:08,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence How can we build scalable and agile AI solutions with least response time to solve for big societal problems and ensure inclusion What steps can Industry, Academia and Gov..."
2020-10-13,"Oct 13, 2020",#RASIE2020 | Day 2 | Fireside Chat on Building Public Digital Platforms with Artificial Intelligence,Artificial Intelligence,Many technological innovations have led to the emergence of the platform economy in recent years and their impact on public services and government are manifold. This session will chart out the potential for AI in the digital platform economy to help restructure the public sector.,https://www.youtube.com/watch?v=-uyf4WgPVjA,-uyf4WgPVjA,57.65,78,78 views,1,20.6K subscribers,5 years ago,57:39,,,IndiaAI,False,#RAISE2020 | #AIForAll | #ArtificialIntelligence Many technological innovations have led to the emergence of the platform economy in recent years and their impact on public services and government are manifold. This sess...
2020-10-13,"Oct 13, 2020",#RASIE2020 | Day 2 | Session - #AatmaNirbharBharat AI Start-up Pitch Fest,IndiaAI,"As the second-largest startup nation, India’s breakthrough in the industrial artificial intelligence (AI) space can be largely attributed to its startups that are driving incremental change using technology. Ministry of Electronics & Information Technology has been leading and facilitating a gamut of Innovation and...",https://www.youtube.com/watch?v=bbO2qPlb4Yk,bbO2qPlb4Yk,242.42,227,227 views,4,20.6K subscribers,5 years ago,4:02:25,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence As the second-largest startup nation, India’s breakthrough in the industrial artificial intelligence (AI) space can be largely attributed to its startups that are driving ..."
2020-10-13,"Oct 13, 2020",#RASIE2020 | Day 2 | Session - Towards Inclusive AI –Empowering 1 Billion+,IndiaAI,"AI technologies along with their tremendous benefits also have the potential to be biased either through design or owing to skewed training data sets. The session will dwell into imbibing designing frameworks that are fair, equitable, ethical and transparent.",https://www.youtube.com/watch?v=ApA7UvC6Dqk,ApA7UvC6Dqk,126.1,140,140 views,4,20.6K subscribers,5 years ago,2:06:06,,,IndiaAI,False,#RAISE2020 | #AIForAll | #ArtificialIntelligence AI technologies along with their tremendous benefits also have the potential to be biased either through design or owing to skewed training data sets. The session will dwe...
2020-10-13,"Oct 13, 2020",#RASIE2020 | Day 2 | Session - Data and AI powered Financial Services,IndiaAI,"Apart from the IT and Technology sectors, the market share of AI services in the BFSI sector stands at 9.6%. AI enabled tools working in tandem with humans have transformed the service offerings in BFSI and opened the doors for more specialised jobs for their employees while automating rote tasks.",https://www.youtube.com/watch?v=7WiJHsJIWho,7WiJHsJIWho,130.93,314,314 views,7,20.6K subscribers,5 years ago,2:10:56,,,IndiaAI,False,"#RAISE2020 | #AIForAll | #ArtificialIntelligence Apart from the IT and Technology sectors, the market share of AI services in the BFSI sector stands at 9.6%. AI enabled tools working in tandem with humans have transforme..."
2020-10-12,"Oct 12, 2020",#RASIE2020 | Day 4 | Session - Fireside Chat on Impact of AI on e-Marketplace,IndiaAI,Artificial Intelligence is transforming the business. The procurement and e-Marketplace are making good use of AI tools and technologies to increase the order through personalised recommendations.,https://www.youtube.com/watch?v=JsKKpbHNTZI,JsKKpbHNTZI,44.47,84,84 views,5,20.6K subscribers,5 years ago,44:28,,,IndiaAI,False,#RAISE2020 | #AIForAll | #ArtificialIntelligence Artificial Intelligence is transforming the business. The procurement and e-Marketplace are making good use of AI tools and technologies to increase the order through pers...
2020-10-10,"Oct 10, 2020",RAISE 2020 Day 5 Roundup | INDIAai Podcast,IndiaAI,Overview video about: RAISE 2020 Day 5 Roundup | INDIAai Podcast.,https://www.youtube.com/watch?v=pU9Br4iaKrc,pU9Br4iaKrc,34.65,111,111 views,6,20.6K subscribers,5 years ago,34:39,,,IndiaAI,False,
2020-10-09,"Oct 9, 2020",RAISE 2020 Day Four Roundup | INDIAai Podcast,IndiaAI,Overview video about: RAISE 2020 Day Four Roundup | INDIAai Podcast.,https://www.youtube.com/watch?v=2Htx3KdB8bc,2Htx3KdB8bc,29.1,126,126 views,12,20.6K subscribers,5 years ago,29:06,,,IndiaAI,False,
2020-10-08,"Oct 8, 2020",RAISE 2020 Day Three Roundup | INDIAai Podcast,IndiaAI,Overview video about: RAISE 2020 Day Three Roundup | INDIAai Podcast.,https://www.youtube.com/watch?v=4DIOVo66cFM,4DIOVo66cFM,38.77,148,148 views,12,20.6K subscribers,5 years ago,38:46,,,IndiaAI,False,
2020-10-07,"Oct 7, 2020",RAISE 2020 Day Two Roundup | INDIAai Podcast,IndiaAI,Overview video about: RAISE 2020 Day Two Roundup | INDIAai Podcast.,https://www.youtube.com/watch?v=OlYDMc6YsM4,OlYDMc6YsM4,28.17,350,350 views,23,20.6K subscribers,5 years ago,28:10,,,IndiaAI,False,
2020-10-06,"Oct 6, 2020","#RAISE2020 - Ms. Jyoti Arora | Special Secretary & Financial Adviser, MeitY",IndiaAI,"Jyoti Arora, Special Secretary & Financial Adviser, Ministry of Electronics & IT is reiterating the importance of AI as a technology and its responsible usage for social empowerment. She is welcoming one and all to join the thought provoking and extremely enriching sessions that Virtual Global Summit is set to offer.",https://www.youtube.com/watch?v=mYWnB1JV6LU,mYWnB1JV6LU,1.83,524,524 views,22,20.6K subscribers,5 years ago,1:50,,,IndiaAI,False,"#AIForAll | #RAISE2020 Ms. Jyoti Arora, Special Secretary & Financial Adviser, Ministry of Electronics & IT is reiterating the importance of AI as a technology and its responsible usage for social empowerment. She is wel..."
2020-10-05,"Oct 5, 2020",RAISE 2020 - Virtual Summit on Artificial Intelligence,IndiaAI,"India is scripting a new narrative of social transformation, inclusive growth and empowerment, using the power of technology where AI and emerging technologies are the key thrust areas. RAISE 2020 is aimed to unveil India’s vision for AI, showcase talent, create awareness and launch an action roadmap.",https://www.youtube.com/watch?v=tDqXt_ShkYE,tDqXt_ShkYE,2.25,486,486 views,31,20.6K subscribers,5 years ago,2:15,,,IndiaAI,False,"#RAISE2020 | #AIForAll India is scripting a new narrative of social transformation, inclusive growth and empowerment, using the power of technology where AI and emerging technologies are the key thrust areas. RAISE 2020 ..."
2020-10-05,"Oct 5, 2020",RAISE 2020 Day One Roundup | INDIAai Podcast,IndiaAI,Overview video about: RAISE 2020 Day One Roundup | INDIAai Podcast.,https://www.youtube.com/watch?v=aJ6uUqqguF0,aJ6uUqqguF0,28.72,571,571 views,26,20.6K subscribers,5 years ago,28:43,,,IndiaAI,False,
2020-10-03,"Oct 3, 2020",#RAISE2020 - Shri Abhishek Singh | P&CEO | NeGD | MeitY,IndiaAI,"""RAISE 2020 Virtual Global Summit is being organised with an objective to bring together the global minds on at a platform to deliberate upon the ways & means in which AI can be used in a responsible manner for social empowerment."" ~ Abhishek Singh, CEO, MyGov Corona Hub, President & CEO, National e-Governance...",https://www.youtube.com/watch?v=A8YpzogFxFw,A8YpzogFxFw,1.77,913,913 views,46,20.6K subscribers,5 years ago,1:46,,,IndiaAI,False,"#RAISE2020 | #AIForAll ""RAISE 2020 Virtual Global Summit is being organised with an objective to bring together the global minds on #ArtificialIntelligence at a platform to deliberate upon the ways & means in which AI ca..."
2020-10-03,"Oct 3, 2020",#RAISE2020 - Platform Tour for the Virtual Summit,IndiaAI,Overview video about: #RAISE2020 - Platform Tour for the Virtual Summit.,https://www.youtube.com/watch?v=W2r7xmcooDI,W2r7xmcooDI,1.02,360,360 views,15,20.6K subscribers,5 years ago,1:01,,,IndiaAI,False,#RAISE2020 #VirtualPlatform #PlatformTour
